time,subject,controller,element,group,dat,item,prime,completion,code,type,condition,target_verb,other_verb,exp
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,5,The violinist gave,gold,O,target,target,give,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,41,The wizard sent,gold and runes,O,target,target,send,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,1,The consultant gave,good advice.,O,target,target,give,hand,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,43,The patient showed,good progress,O,target,target,show,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,28,The father,had a wonderful evening with the family.,O,target,target,mail,send,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,28,The father,had two sons.,O,target,target,mail,send,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,20,The forest ranger offered,help,O,target,target,offer,sell,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,6,The therapist gave,her advice out.,O,target,target,give,sell,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,37,The famous novelist sent,her book to the publisher.,P,target,target,send,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,35,The tutor sold,her books.,O,target,target,sell,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,27,The boyfriend mailed,her check,O,target,target,mail,hand,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,15,The hairdresser lent,her clippers,O,target,target,lend,hand,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,15,The hairdresser lent,her comb to the little girl.,P,target,target,lend,hand,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,9,The little girl handed,her dad a balloon.,D,target,target,hand,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,9,The little girl handed,her father a drawing,D,target,target,hand,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,42,The man sent,her flowers,D,target,target,send,lend,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,her grandma a birthday card.,D,target,target,send,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,15,The hairdresser lent,her hairdryer to the client.,P,target,target,lend,hand,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,9,The little girl handed,her mom an apple,D,target,target,hand,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,29,The volunteer mailed,her paperwork to the agency.,P,target,target,mail,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,47,The poet showed,her trophies.,O,target,target,show,lend,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,14,The actor lent,him money,D,target,target,lend,sell,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,1,The consultant gave,his advice for free.,O,target,target,give,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,1,The consultant gave,his bill to the client.,P,target,target,give,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,35,The tutor sold,his books off.,O,target,target,sell,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,14,The actor lent,his brother some money,D,target,target,lend,sell,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,33,The programmer sold,his car,O,target,target,sell,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,17,The comedian lent,his cellphone to his manager.,P,target,target,lend,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,35,The tutor sold,his course to the student,P,target,target,sell,give,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,17,The comedian lent,his ear to a friend.,P,target,target,lend,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,48,The gardener showed,his father.,O,target,target,show,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,16,The coastguard lent,his flashlight.,O,target,target,lend,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,27,The boyfriend mailed,his girlfriend a letter,D,target,target,mail,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,32,The bodyguard sold,his gun.,O,target,target,sell,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,45,The inventor showed,his invention to the kid.,P,target,target,show,offer,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,47,The poet showed,his library of poems to the world.,P,target,target,show,lend,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,18,The gambler lent,his lucky shoes to the downtrodden man,P,target,target,lend,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,37,The famous novelist sent,his manuscript to the publisher.,P,target,target,send,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,17,The comedian lent,his microphone to a fellow comedian.,P,target,target,lend,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,17,The comedian lent,his microphone to his friend.,P,target,target,lend,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,42,The man sent,his money to the fund,P,target,target,send,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,45,The inventor showed,his new invention off.,O,target,target,show,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,30,The electrician mailed,his paychecks out.,O,target,target,mail,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,13,The writer lent,his pen to his friend.,P,target,target,lend,show,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,36,The pilot sold,his plane.,O,target,target,sell,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,36,The pilot sold,his plane.,O,target,target,sell,send,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,48,The gardener showed,his plants off.,O,target,target,show,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,47,The poet showed,his poem to a friend.,P,target,target,show,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,44,The private detective showed,his privates.,O,target,target,show,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,48,The gardener showed,his prized petunias to the enthusiasts.,P,target,target,show,mail,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,16,The coastguard lent,his safety jacket to the girl.,P,target,target,lend,mail,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,43,The patient showed,his scars.,O,target,target,show,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,14,The actor lent,his script to the other actor.,P,target,target,lend,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,14,The actor lent,his scripts to the young playwriter.,P,target,target,lend,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,34,The economist sold,his secrets the the highest bidder,P,target,target,sell,show,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,35,The tutor sold,his services cheaply.,O,target,target,sell,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,21,The draftsman offered,his services to those in need.,P,target,target,offer,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,32,The bodyguard sold,his services.,O,target,target,sell,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,21,The draftsman offered,his shame.,O,target,target,offer,hand,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,34,The economist sold,his stock.,O,target,target,sell,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,34,The economist sold,his stocks.,O,target,target,sell,show,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,31,The shopkeeper sold,his store to a corporation.,P,target,target,sell,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,14,The actor lent,his talents to a director.,P,target,target,lend,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,7,The tennis fan handed,his team a victory.,D,target,target,hand,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,13,The writer lent,his typewriter to his colleague.,P,target,target,lend,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,36,The pilot sold,his uniform,O,target,target,sell,send,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,46,The jeweller showed,his wares.,O,target,target,show,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,16,The coastguard lent,his whistle to a friend.,P,target,target,lend,mail,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,his wife a love letter.,D,target,target,mail,show,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,47,The poet showed,his work.,O,target,target,show,lend,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,43,The patient showed,his wound.,O,target,target,show,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,48,The gardener showed,how to plant cuts of other plants.,O,target,target,show,mail,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,28,The father,hugged his son,O,target,target,mail,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,29,The volunteer mailed,in the letters he wrote for the charity.,O,target,target,mail,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,8,The newsagent handed,info,O,target,target,hand,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,44,The private detective showed,inform%2Cation,O,target,target,show,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,34,The economist sold,information,O,target,target,sell,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,letters to their wife,P,target,target,mail,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,6,The therapist gave,lots of advice to their client.,P,target,target,give,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,34,The economist sold,lots of instructional guides in investing.,O,target,target,sell,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,37,The famous novelist sent,love,O,target,target,send,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,48,The gardener showed,love,O,target,target,show,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,11,The postal worker handed,mail,O,target,target,hand,offer,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,11,The postal worker handed,mail to homeowners,P,target,target,hand,offer,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,35,The tutor sold,many books,O,target,target,sell,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,31,The shopkeeper sold,many bracelets that day.,O,target,target,sell,lend,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,6,The therapist gave,me a massage,D,target,target,give,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,13,The writer lent,me his pen.,D,target,target,lend,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,27,The boyfriend mailed,money,O,target,target,mail,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,17,The comedian lent,Money,O,target,target,lend,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,38,The cowboy sent,money,O,target,target,send,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,38,The cowboy sent,money,O,target,target,send,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,21,The draftsman offered,money,O,target,target,offer,hand,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,18,The gambler lent,money,O,target,target,lend,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,18,The gambler lent,money,O,target,target,lend,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,18,The gambler lent,money,O,target,target,lend,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,9,The little girl handed,money,O,target,target,hand,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,36,The pilot sold,money,O,target,target,sell,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,40,The plumber sent,money,O,target,target,send,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,23,The runner offered,money,O,target,target,offer,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,12,The scientist handed,money,O,target,target,hand,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,25,The teacher mailed,money,O,target,target,mail,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,7,The tennis fan handed,money,O,target,target,hand,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,money,O,target,target,send,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,41,The wizard sent,Money,O,target,target,send,offer,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,13,The writer lent,money,O,target,target,lend,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,3,The pharmacist gave,money to charity,P,target,target,give,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,18,The gambler lent,money to his partner.,P,target,target,lend,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,24,The explorer offered,money to the man who let him through the town.,P,target,target,offer,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,16,The coastguard lent,Money.,O,target,target,lend,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,37,The famous novelist sent,money.,O,target,target,send,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,23,The runner offered,money.,O,target,target,offer,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,4,The sculptor gave,money.,O,target,target,give,show,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,3,The pharmacist gave,nancy the pills she requested.,D,target,target,give,mail,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,8,The newsagent handed,newsletters to the post the people at their houses,P,target,target,hand,sell,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,35,The tutor sold,novel ideas to students,P,target,target,sell,give,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,45,The inventor showed,off his new microwave.,O,target,target,show,offer,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,43,The patient showed,off his new scar from surgery.,O,target,target,show,give,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,33,The programmer sold,online games,O,target,target,sell,hand,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,28,The father,opened a business,O,target,target,mail,send,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,8,The newsagent handed,over the briefing,O,target,target,hand,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,12,The scientist handed,over the projects,O,target,target,hand,lend,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,36,The pilot sold,pictures of his stunts.,O,target,target,sell,send,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,41,The wizard sent,powers and magic to harry potter,O,target,target,send,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,25,The teacher mailed,report cards.,O,target,target,mail,lend,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,15,The hairdresser lent,scissors to the child.,P,target,target,lend,hand,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,32,The bodyguard sold,some armor to the recruits,P,target,target,sell,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,4,The sculptor gave,some clay to some children.,P,target,target,give,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,31,The shopkeeper sold,some energy drinks and gum,O,target,target,sell,lend,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,some letters and inventory to the people back at the pier,P,target,target,mail,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,11,The postal worker handed,some mail to the people,P,target,target,hand,offer,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,18,The gambler lent,some money to his dad.,P,target,target,lend,give,exp1
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,0,NULL,dat,3,The pharmacist gave,some pills to his grandpa.,P,target,target,give,mail,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,6,The therapist gave,some sound advice to the girl.,D,target,target,give,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,34,The economist sold,stocks,O,target,target,sell,show,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,25,The teacher mailed,students their papers,D,target,target,mail,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,45,The inventor showed,the audience of stockholders his new prototype.,D,target,target,show,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,7,The tennis fan handed,the ball to the tennis player,P,target,target,hand,give,exp1
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,0,NULL,dat,30,The electrician mailed,the bill,P,target,target,mail,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,30,The electrician mailed,the bill to his clients.,P,target,target,mail,offer,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,40,The plumber sent,the bill to the home owner.,P,target,target,send,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,27,The boyfriend mailed,the birthday card,O,target,target,mail,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,13,The writer lent,the book to his friend for review,P,target,target,lend,show,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,25,The teacher mailed,the books,O,target,target,mail,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,2,The bus driver gave,the boy a free bus pass,D,target,target,give,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,8,The newsagent handed,the breaking story.,O,target,target,hand,sell,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,36,The pilot sold,the car,O,target,target,sell,send,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,34,The economist sold,the car.,O,target,target,sell,show,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,14,The actor lent,the cell phone,O,target,target,lend,sell,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,44,The private detective showed,the client the results of his investigation.,D,target,target,show,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,33,The programmer sold,the code to the highest bidder.,P,target,target,sell,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,4,The sculptor gave,the collector his favorite creation,D,target,target,give,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,1,The consultant gave,the company expert advise on the new training seminar,D,target,target,give,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,40,The plumber sent,the contract to the customer.,P,target,target,send,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,33,The programmer sold,the credit card information on the dark web.,O,target,target,sell,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,15,The hairdresser lent,the customer money so they could get a haircut,D,target,target,lend,hand,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,12,The scientist handed,the dangerous chemical mixture to his colleague.,P,target,target,hand,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,43,The patient showed,the doctor the rash.,D,target,target,show,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,12,The scientist handed,the documents over,O,target,target,hand,lend,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,8,The newsagent handed,the dvd of the news story to the manager.,P,target,target,hand,sell,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,46,The jeweller showed,the earnings,O,target,target,show,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,30,The electrician mailed,the estimate to the customer,P,target,target,mail,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,44,The private detective showed,the evidence to his client.,P,target,target,show,sell,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,44,The private detective showed,the evidence to the chief,P,target,target,show,sell,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,44,The private detective showed,the evidence.,O,target,target,show,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,25,The teacher mailed,the final report card to the student's house.,P,target,target,mail,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,48,The gardener showed,the flower to the woman.,P,target,target,show,mail,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,10,The chef handed,the food to the servants,P,target,target,hand,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,10,The chef handed,the food tonthe man,P,target,target,hand,mail,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,30,The electrician mailed,the form.,O,target,target,mail,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,22,The motorist offered,the hitchhiker a lift to the bus station,D,target,target,offer,send,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,38,The cowboy sent,the Indians running into the distance.,O,target,target,send,mail,exp1
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,0,NULL,dat,30,The electrician mailed,the invoice,O,target,target,mail,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,31,The shopkeeper sold,the last couture gown.,O,target,target,sell,lend,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,27,The boyfriend mailed,the love letter.,O,target,target,mail,hand,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,11,The postal worker handed,The mail,O,target,target,hand,offer,exp1
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,0,NULL,dat,11,The postal worker handed,the mail to the homeowner,P,target,target,hand,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,21,The draftsman offered,the man a prototype design for him to look at,D,target,target,offer,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,20,The forest ranger offered,the man a ride out of the forest.,D,target,target,offer,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,47,The poet showed,the man his new poem he had written,D,target,target,show,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,3,The pharmacist gave,the man his pills,D,target,target,give,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,18,The gambler lent,the man money for a taxi out of town,D,target,target,lend,give,exp1
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,0,NULL,dat,3,The pharmacist gave,the medication.,O,target,target,give,mail,exp1
