time,subject,controller,element,group,dat,item,prime,completion,type,condition,target_verb,other_verb,exp
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,23,The runner offered,water to his team mate.,target,target,offer,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,47,The baseball player showed the umpire,the ball that he suspected was defective,prime,DO-same,show,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,47,The poet showed,the man his new poem he had written,target,target,show,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,21,The swimmer handed the visitor,sunscreen for his face,prime,DO-diff,offer,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,21,The draftsman offered,the man a prototype design for him to look at,target,target,offer,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,15,The builder handed the surveyor,a blueprint of his design,prime,DO-diff,lend,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,15,The hairdresser lent,the customer money so they could get a haircut,target,target,lend,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,46,The nurse showed the doctor,the results from the test,prime,DO-same,show,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,46,The jeweller showed,the woman diamond necklace,target,target,show,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,13,The teenager showed the tourist,where to get a good lunch for cheap,prime,DO-diff,lend,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,13,The writer lent,the book to his friend for review,target,target,lend,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,6,The groomer sold the shampoo,to the dog owner,prime,PO-diff,give,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,6,The therapist gave,the patient sound advice on how to approach his issues,target,target,give,sell,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,12,The banker lent the cash,to the desperate homeowner,prime,PO-diff,hand,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,12,The scientist handed,the student a glass beaker for the experiment,target,target,hand,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,19,The woman gave the new neighbor,a welcome basket full of fruits,prime,DO-diff,offer,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,19,The wrestler offered,to teach wrestling moves to the young kids,target,target,offer,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,26,The senator mailed the photos,to the newspaper,prime,PO-same,mail,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,a letter to his wife while he was away at sea,target,target,mail,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,3,The florist mailed the huge bouquet,to the grieving mother who had just lost a child,prime,PO-diff,give,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,3,The pharmacist gave,the man his pills,target,target,give,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,7,The grandmother gave the big present,a bow and a nametag,prime,PO-diff,hand,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,7,The tennis fan handed,the ball to the tennis player,target,target,hand,give,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,27,The intern mailed the invoice,to the company that purchased merchandise,prime,PO-same,mail,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,27,The boyfriend mailed,his girlfriend a letter,target,target,mail,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,1,The driving instructor handed the certificate,to the student,prime,PO-diff,give,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,1,The consultant gave,the company expert advise on the new training seminar,target,target,give,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,28,The company mailed the detailed questionnaire,to the customers for feedback on their experience,prime,PO-same,mail,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,28,The father,told the children to go to bed,target,target,mail,send,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,30,The historian mailed the manuscript,to the publisher for review and consideration,prime,PO-same,mail,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,30,The electrician mailed,the estimate to the customer,target,target,mail,offer,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,38,The dentist sent the insurance company,the claim for his patient's root canal.,prime,DO-same,send,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,38,The cowboy sent,word back to the ranch hands that there had been an accident.,target,target,send,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,33,The spy sold the stolen documents,on the black market for a considerable amount of money.,prime,PO-same,sell,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,33,The programmer sold,the credit card information on the dark web.,target,target,sell,hand,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,16,The farmer mailed the carpenter,a check for the work that was completed.,prime,DO-diff,lend,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,16,The coastguard lent,his flashlight.,target,target,lend,mail,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,24,The millionaire showed the struggling artist,his collection to inspire her.,prime,DO-diff,offer,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,24,The explorer offered,money to the man who let him through the town.,target,target,offer,show,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,31,The professor sold the book,for well under what it was worth.,prime,PO-same,sell,lend,exp1
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,0,NULL,dat,31,The shopkeeper sold,the last couture gown.,target,target,sell,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,32,The store owner sold the tall customer,extra long jeans.,prime,DO-same,sell,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,32,The bodyguard sold,his gun.,target,target,sell,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,10,The CEO mailed the receptionist,the necessary paperwork.,prime,DO-diff,hand,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,10,The chef handed,a knife to the sous chef.,target,target,hand,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,47,The baseball player lent the ball,to one of the other players.,prime,PO-diff,show,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,47,The poet showed,his poem to a friend.,target,target,show,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,7,The grandmother gave the happy bride,her favorite piece of jewelry.,prime,DO-diff,hand,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,7,The tennis fan handed,a ball to the player.,target,target,hand,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,26,The senator mailed the governor,some important paperwork.,prime,DO-same,mail,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,26,The lonely sailor mailed,a letter to his family.,target,target,mail,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,48,The enthusiastic child mailed the colorful envelope,to Santa.,prime,PO-diff,show,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,48,The gardener showed,the flower to the woman.,target,target,show,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,29,The rockstar mailed the young fan,a signed photo.,prime,DO-same,mail,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,29,The volunteer mailed,donation letters to their mailing list.,target,target,mail,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,21,The swimmer offered the towel,to his team mate.,prime,PO-same,offer,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,21,The draftsman offered,a free quote to his client.,target,target,offer,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,3,The florist mailed the startled butler,a very strange picture.,prime,DO-diff,give,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,3,The pharmacist gave,the medicine to the man.,target,target,give,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,23,The blogger offered the money,as a prize to his readers.,prime,PO-same,offer,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,23,The runner offered,water to his friend.,target,target,offer,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,14,The retiree lent the lawnmower,to his neighbor.,prime,PO-same,lend,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,14,The actor lent,his script to the other actor.,target,target,lend,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,6,The groomer sold the client,a professional brush and dog shampoo.,prime,DO-diff,give,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,6,The therapist gave,lots of advice to their client.,target,target,give,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,16,The farmer lent the spare key,to the farm hand.,prime,PO-same,lend,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,16,The coastguard lent,his whistle to a friend.,target,target,lend,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,17,The fashion designer lent the pink jacket,to his favorite model.,prime,PO-same,lend,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,17,The comedian lent,his microphone to a fellow comedian.,target,target,lend,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,25,The architect mailed the cheerful engineer,the plans for the building.,prime,DO-same,mail,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,25,The teacher mailed,the report cards to the parents.,target,target,mail,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,30,The historian mailed the princess,the requested records.,prime,DO-same,mail,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,30,The electrician mailed,the bill to his clients.,target,target,mail,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,39,The librarian handed the reminder,to the student.,prime,PO-diff,send,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,a card to her grandmother.,target,target,send,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,35,The grocer sold the family,lots of vegetables.,prime,DO-same,sell,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,35,The tutor sold,her books.,target,target,sell,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,33,The spy sold the foreign diplomat,international secrets.,prime,DO-same,sell,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,33,The programmer sold,the code to the highest bidder.,target,target,sell,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,46,The nurse sent the x-ray,to the doctor.,prime,PO-diff,show,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,46,The jeweller showed,the necklace to the woman.,target,target,show,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,12,The banker lent the customer,a pen.,prime,DO-diff,hand,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,12,The scientist handed,a test tube to the assistant.,target,target,hand,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,27,The intern mailed the manager,the resumes for review.,prime,DO-same,mail,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,27,The boyfriend mailed,a postcard to his girlfriend.,target,target,mail,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,1,The driving instructor handed the learner,a passing certificate.,prime,DO-diff,give,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,1,The consultant gave,his bill to the client.,target,target,give,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,18,The cheerleader lent the skirt,to her friend.,prime,PO-same,lend,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,18,The gambler lent,money to his partner.,target,target,lend,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,9,The efficient secretary sent the grumpy businessman,flowers.,prime,DO-diff,hand,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,9,The little girl handed,a sucker to her friend.,target,target,hand,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,44,The youngster showed the drawing,to their mother.,prime,PO-same,show,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,44,The youngster showed the drawing,to their mother.,prime,PO-diff,show,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,44,The private detective showed,the evidence to his client.,target,target,show,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,41,The contractor offered the blueprints,to the architect.,prime,PO-diff,send,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,41,The wizard sent,a potion to the witch.,target,target,send,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,40,The photographer sold the prints,to the gallery.,prime,PO-diff,send,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,40,The plumber sent,an invoice to the client.,target,target,send,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,34,The entrepreneur sold the landscapers,a new kind of fern.,prime,DO-same,sell,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,34,The economist sold,his stocks.,target,target,sell,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,22,The dancer offered the necklace/the magician,a dance.,prime,PO-same,offer,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,22,The motorist offered,a ride to the hitchhiker.,target,target,offer,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,31,The professor sold the lecturer,a copy of the lesson.,prime,DO-same,sell,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,31,The shopkeeper sold,many bracelets that day.,target,target,sell,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,20,The car salesman offered the minivan,to his friend.,prime,PO-same,offer,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,20,The forest ranger offered,a ride to the hikers.,target,target,offer,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,28,The company mailed the eager athlete,his sponsorship contract.,prime,DO-same,mail,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,28,The father,had a wonderful evening with the family.,target,target,mail,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,15,The builder lent the drill,to the worker.,prime,PO-same,lend,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,15,The hairdresser lent,her hairdryer to the client.,target,target,lend,hand,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,4,The mother showed the hungry baby,a bottle.,prime,DO-diff,give,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,4,The sculptor gave,a lesson on sculpting.,target,target,give,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,13,The teenager lent the map,to his friend.,prime,PO-same,lend,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,13,The writer lent,his typewriter to his colleague.,target,target,lend,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,19,The woman offered the rusty bike,to her son.,prime,PO-same,offer,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,19,The wrestler offered,to sign the photo.,target,target,offer,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,5,The biologist lent the chemist,his notes.,prime,DO-diff,give,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,5,The violinist gave,a lesson to the child.,target,target,give,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,36,The baker sold the celebrity,a pie.,prime,DO-same,sell,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,36,The pilot sold,his plane.,target,target,sell,send,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,38,The dentist mailed the insurance claim,to the company.,prime,PO-diff,send,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,38,The cowboy sent,a letter to his friend.,target,target,send,mail,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,8,The hostess sold the guests,a bottle of wine.,prime,DO-diff,hand,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,8,The newsagent handed,a contract to his client.,target,target,hand,sell,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,2,The captain offered the toddler,a sucker.,prime,DO-diff,give,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,2,The bus driver gave,a high five to the rider.,target,target,give,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,43,The racing driver gave the torn overalls,to his wife.,prime,PO-diff,show,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,43,The patient showed,the doctor the rash.,target,target,show,give,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,37,The disgruntled employee showed the long letter,to their girlfriend.,prime,PO-diff,send,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,37,The famous novelist sent,his manuscript to the publisher.,target,target,send,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,11,The bartender offered the server,the drinks.,prime,DO-diff,hand,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,11,The postal worker handed,a letter to the man.,target,target,hand,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,45,The lifeguard offered the lifebelt,to the child.,prime,PO-diff,show,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,45,The inventor showed,his invention to the kid.,target,target,show,offer,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,42,The researcher lent the detailed report,to his colleague.,prime,PO-diff,send,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,42,The man sent,a long email.,target,target,send,lend,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,24,The millionaire offered the valuable painting,to a museum.,prime,PO-same,offer,show,exp1
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,0,NULL,dat,24,The explorer offered,a detailed report of her findings.,target,target,offer,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,14,The retiree lent the lawnmower,that was loud,prime,PO-same,lend,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,14,The actor lent,the money,target,target,lend,sell,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,22,The dancer offered the necklace/the magician,money,prime,PO-same,offer,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,22,The motorist offered,time,target,target,offer,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,48,The enthusiastic child mailed the colorful envelope,at will,prime,PO-diff,show,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,48,The gardener showed,the tools,target,target,show,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,1,The driving instructor handed the learner,time,prime,DO-diff,give,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,1,The consultant gave,time,target,target,give,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,13,The teenager lent the map,time,prime,PO-same,lend,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,13,The writer lent,time,target,target,lend,show,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,15,The builder lent the drill,time,prime,PO-same,lend,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,15,The hairdresser lent,time,target,target,lend,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,18,The cheerleader lent the skirt,time,prime,PO-same,lend,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,18,The gambler lent,money,target,target,lend,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,2,The captain offered the toddler,candy,prime,DO-diff,give,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,2,The bus driver gave,candy,target,target,give,offer,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,3,The florist mailed the startled butler,candy,prime,DO-diff,give,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,3,The pharmacist gave,candy,target,target,give,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,42,The researcher lent the detailed report,to candy,prime,PO-diff,send,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,42,The man sent,candy,target,target,send,lend,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,19,The woman offered the rusty bike,candy,prime,PO-same,offer,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,19,The wrestler offered,candy,target,target,offer,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,33,The spy sold the foreign diplomat,was wrong,prime,DO-same,sell,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,33,The programmer sold,time,target,target,sell,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,9,The efficient secretary sent the grumpy businessman,money,prime,DO-diff,hand,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,9,The little girl handed,money,target,target,hand,send,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,39,The librarian handed the reminder,for money,prime,PO-diff,send,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,39,The thoughtful graddaughter sent,money,target,target,send,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,21,The swimmer offered the towel,money,prime,PO-same,offer,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,21,The draftsman offered,money,target,target,offer,hand,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,7,The grandmother gave the happy bride,was wrong,prime,DO-diff,hand,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,7,The tennis fan handed,money,target,target,hand,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,38,The dentist mailed the insurance claim,money,prime,PO-diff,send,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,38,The cowboy sent,money,target,target,send,mail,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,35,The grocer sold the family,fruits,prime,DO-same,sell,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,35,The tutor sold,time,target,target,sell,give,exp1
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,0,NULL,dat,8,The hostess sold the guests,food,prime,DO-diff,hand,sell,exp1
