time,subject,controller,item,element,item_type,group,prime,completion,code,condition,exp
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,158,0,target28,NULL,The professionals repaired the furniture of the residents that,had lived there forever,L,InAn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,158,0,target28,NULL,The professionals repaired the furniture of the residents that,were left homeless after a fire in their garage,L,InAn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,158,0,target28,NULL,The professionals repaired the furniture of the residents that,needed it.,L,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,158,0,target28,NULL,The professionals repaired the furniture of the residents that,money,U,InAn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,117,0,prime8,NULL,The professor found the list of the students which was,part of the group project.,H,InAn-high,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,117,0,prime8,NULL,The professor found the list of the students which was,top rated.,H,InAn-high,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,117,0,prime8,NULL,The professor found the list of the students which was,buried under other paperwork on his desk.,H,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,117,0,prime8,NULL,The professor found the list of the students which was,wrong,H,InAn-high,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,117,0,prime8,NULL,The professor found the list of the students who were,failing.,L,InAn-low,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,117,0,prime8,NULL,The professor found the list of the students who were,making success,L,InAn-low,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,117,0,prime8,NULL,The professor found the list of the students who were,truant,L,InAn-low,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,117,0,prime8,NULL,The professor found the list of the students who were,assigned the essay.,L,InAn-low,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,129,0,prime14,NULL,The prophet addressed the concern of the believers which was,hard to answer.,H,InAn-high,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,129,0,prime14,NULL,The prophet addressed the concern of the believers which was,honest.,H,InAn-high,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,129,0,prime14,NULL,The prophet addressed the concern of the believers which was,about their future.,H,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,129,0,prime14,NULL,The prophet addressed the concern of the believers which was,FALSE,H,InAn-high,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,129,0,prime14,NULL,The prophet addressed the concern of the believers who were,drifting away.,L,InAn-low,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,129,0,prime14,NULL,The prophet addressed the concern of the believers who were,good souls,L,InAn-low,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,129,0,prime14,NULL,The prophet addressed the concern of the believers who were,uncertain,L,InAn-low,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,129,0,prime14,NULL,The prophet addressed the concern of the believers who were,starting to question him.,L,InAn-low,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,156,0,target27,NULL,The public condemned the action of the accomplices that,committed the crime.,L,InAn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,156,0,target27,NULL,The public condemned the action of the accomplices that,weren't clear,L,InAn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,156,0,target27,NULL,The public condemned the action of the accomplices that,helped commit the crime.,L,InAn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,156,0,target27,NULL,The public condemned the action of the accomplices that,robbed the bank,L,InAn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,156,0,target27,NULL,The public condemned the action of the accomplices that,hurt them,H,InAn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,156,0,target27,NULL,The public condemned the action of the accomplices that,commited the crime.,L,InAn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,156,0,target27,NULL,The public condemned the action of the accomplices that,tried to hurt the young girl.,L,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,156,0,target27,NULL,The public condemned the action of the accomplices that,money,U,InAn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,151,0,prime25,NULL,The publisher approved the work of the editors which was,superb.,H,InAn-high,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,151,0,prime25,NULL,The publisher approved the work of the editors which was,an amazing art of work,H,InAn-high,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,151,0,prime25,NULL,The publisher approved the work of the editors which was,dilligent,H,InAn-high,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,151,0,prime25,NULL,The publisher approved the work of the editors which was,very popular with the the other staff members,H,InAn-high,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,151,0,prime25,NULL,The publisher approved the work of the editors who were,nervously waiting.,L,InAn-low,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,151,0,prime25,NULL,The publisher approved the work of the editors who were,in town,L,InAn-low,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,151,0,prime25,NULL,The publisher approved the work of the editors who were,working hard on the book.,L,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,151,0,prime25,NULL,The publisher approved the work of the editors who were,wrong,L,InAn-low,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,113,0,prime6,NULL,The reporter visited the district of the voters which was,very run down.,H,InAn-high,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,113,0,prime6,NULL,The reporter visited the district of the voters which was,hurt by the storm.,H,InAn-high,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,113,0,prime6,NULL,The reporter visited the district of the voters which was,near her home.,H,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,113,0,prime6,NULL,The reporter visited the district of the voters which was,money,H,InAn-high,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,113,0,prime6,NULL,The reporter visited the district of the voters who were,disgruntled.,L,InAn-low,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,113,0,prime6,NULL,The reporter visited the district of the voters who were,republicans,L,InAn-low,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,113,0,prime6,NULL,The reporter visited the district of the voters who were,struggling hardest,L,InAn-low,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,113,0,prime6,NULL,The reporter visited the district of the voters who were,protesting.,L,InAn-low,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,121,0,prime10,NULL,The ruling impacted the village of the farmers which was,suffering from famine.,H,InAn-high,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,121,0,prime10,NULL,The ruling impacted the village of the farmers which was,hurt by the storm.,H,InAn-high,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,121,0,prime10,NULL,The ruling impacted the village of the farmers which was,dependent on farming.,H,InAn-high,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,121,0,prime10,NULL,The ruling impacted the village of the farmers which was,FALSE,H,InAn-high,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,121,0,prime10,NULL,The ruling impacted the village of the farmers who were,now poor.,L,InAn-low,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,121,0,prime10,NULL,The ruling impacted the village of the farmers who were,poor,L,InAn-low,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,121,0,prime10,NULL,The ruling impacted the village of the farmers who were,present,L,InAn-low,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,121,0,prime10,NULL,The ruling impacted the village of the farmers who were,already struggling.,L,InAn-low,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,124,0,target11,NULL,The secretary contacted the signers of the petition that,left their info.,H,AnIn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,124,0,target11,NULL,The secretary contacted the signers of the petition that,was from out of state,L,AnIn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,124,0,target11,NULL,The secretary contacted the signers of the petition that,were open to suggestions.,H,AnIn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,124,0,target11,NULL,The secretary contacted the signers of the petition that,were men,H,AnIn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,124,0,target11,NULL,The secretary contacted the signers of the petition that,were rioting,H,AnIn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,124,0,target11,NULL,The secretary contacted the signers of the petition that,left their phone numbers.,H,AnIn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,124,0,target11,NULL,The secretary contacted the signers of the petition that,provided their phone numbers.,H,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,124,0,target11,NULL,The secretary contacted the signers of the petition that,was wrong,L,AnIn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,186,0,target42,NULL,The servants maintained the palace of the noblemen that,had moved.,L,InAn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,186,0,target42,NULL,The servants maintained the palace of the noblemen that,was in the desert,H,InAn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,186,0,target42,NULL,The servants maintained the palace of the noblemen that,kept order in the kingdom.,L,InAn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,186,0,target42,NULL,The servants maintained the palace of the noblemen that,were away,L,InAn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,186,0,target42,NULL,The servants maintained the palace of the noblemen that,lived there,L,InAn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,186,0,target42,NULL,The servants maintained the palace of the noblemen that,owned many homes with many rooms,L,InAn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,186,0,target42,NULL,The servants maintained the palace of the noblemen that,was away on business.,U,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,186,0,target42,NULL,The servants maintained the palace of the noblemen that,was wrong,U,InAn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,165,0,prime32,NULL,The shepherd understood the task of the ranchers which was,to rustle cattle.,H,InAn-high,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,165,0,prime32,NULL,The shepherd understood the task of the ranchers which was,needed,H,InAn-high,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,165,0,prime32,NULL,The shepherd understood the task of the ranchers which was,quite complex,H,InAn-high,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,165,0,prime32,NULL,The shepherd understood the task of the ranchers which was,to herd the cows and horses in their pens,H,InAn-high,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,165,0,prime32,NULL,The shepherd understood the task of the ranchers who were,gathering up the sheep.,L,InAn-low,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,165,0,prime32,NULL,The shepherd understood the task of the ranchers who were,working.,L,InAn-low,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,165,0,prime32,NULL,The shepherd understood the task of the ranchers who were,working hard to finish the job.,L,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,165,0,prime32,NULL,The shepherd understood the task of the ranchers who were,wrong,L,InAn-low,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,189,0,prime44,NULL,The shopper heard the tantrum of the children which was,very loud.,H,InAn-high,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,189,0,prime44,NULL,The shopper heard the tantrum of the children which was,funny,H,InAn-high,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,189,0,prime44,NULL,The shopper heard the tantrum of the children which was,very loud,H,InAn-high,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,189,0,prime44,NULL,The shopper heard the tantrum of the children which was,very annoying and loud.,H,InAn-high,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,189,0,prime44,NULL,The shopper heard the tantrum of the children who were,fighting over the toy.,L,InAn-low,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,189,0,prime44,NULL,The shopper heard the tantrum of the children who were,mad.,L,InAn-low,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,189,0,prime44,NULL,The shopper heard the tantrum of the children who were,at the back of the store.,L,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,189,0,prime44,NULL,The shopper heard the tantrum of the children who were,wrong,U,InAn-low,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,114,0,target6,NULL,The spy described the hideout of the rebels that,took on the government.,L,InAn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,114,0,target6,NULL,The spy described the hideout of the rebels that,tried to over turn the government,L,InAn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,114,0,target6,NULL,The spy described the hideout of the rebels that,had bombed the towers.,L,InAn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,114,0,target6,NULL,The spy described the hideout of the rebels that,were abused.,L,InAn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,114,0,target6,NULL,The spy described the hideout of the rebels that,lived there,L,InAn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,114,0,target6,NULL,The spy described the hideout of the rebels that,planned the attack.,L,InAn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,114,0,target6,NULL,The spy described the hideout of the rebels that,he found yesterday.,A,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,114,0,target6,NULL,The spy described the hideout of the rebels that,money,U,InAn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,106,0,target2,NULL,The staff cleaned the stage of the performers that,had sex.,L,InAn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,106,0,target2,NULL,The staff cleaned the stage of the performers that,made a mess,L,InAn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,106,0,target2,NULL,The staff cleaned the stage of the performers that,left it a mess the night before.,L,InAn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,106,0,target2,NULL,The staff cleaned the stage of the performers that,were tired,L,InAn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,106,0,target2,NULL,The staff cleaned the stage of the performers that,was beautiful,H,InAn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,106,0,target2,NULL,The staff cleaned the stage of the performers that,were the last to play for the night,L,InAn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,106,0,target2,NULL,The staff cleaned the stage of the performers that,had a lot of glitter on it.,H,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,106,0,target2,NULL,The staff cleaned the stage of the performers that,was wrong,U,InAn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,183,0,prime41,NULL,The superstar boarded the yacht of the partygoers which was,sinking rapidly.,H,InAn-high,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,183,0,prime41,NULL,The superstar boarded the yacht of the partygoers which was,nice,H,InAn-high,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,183,0,prime41,NULL,The superstar boarded the yacht of the partygoers which was,very full,H,InAn-high,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,183,0,prime41,NULL,The superstar boarded the yacht of the partygoers which was,sailing to a remote island,H,InAn-high,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,183,0,prime41,NULL,The superstar boarded the yacht of the partygoers who were,being too rowdy.,L,InAn-low,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,183,0,prime41,NULL,The superstar boarded the yacht of the partygoers who were,drunk.,L,InAn-low,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,183,0,prime41,NULL,The superstar boarded the yacht of the partygoers who were,dancing on the deck.,L,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,183,0,prime41,NULL,The superstar boarded the yacht of the partygoers who were,rich,L,InAn-low,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,182,0,target40,NULL,The teacher resolved the dispute of the classmates,who were fighting.,L,InAn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,182,0,target40,NULL,The teacher resolved the dispute of the classmates,who were struggling,L,InAn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,182,0,target40,NULL,The teacher resolved the dispute of the classmates,who were fighting over pogs.,L,InAn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,182,0,target40,NULL,The teacher resolved the dispute of the classmates,failure,U,InAn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,182,0,target40,NULL,The teacher resolved the dispute of the classmates,on her own,U,InAn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,182,0,target40,NULL,The teacher resolved the dispute of the classmates,after several attempts.,U,InAn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,182,0,target40,NULL,The teacher resolved the dispute of the classmates,quickly.,U,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,182,0,target40,NULL,The teacher resolved the dispute of the classmates,with money,U,InAn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,188,0,target43,NULL,The technician consulted the programmers of the code that,made up the game.,H,AnIn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,188,0,target43,NULL,The technician consulted the programmers of the code that,didnt work,L,AnIn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,188,0,target43,NULL,The technician consulted the programmers of the code that,run the server.,H,AnIn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,188,0,target43,NULL,The technician consulted the programmers of the code that,made the app.,H,AnIn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,188,0,target43,NULL,The technician consulted the programmers of the code that,was due,L,AnIn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,188,0,target43,NULL,The technician consulted the programmers of the code that,displayed error messages and would not work,L,AnIn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,188,0,target43,NULL,The technician consulted the programmers of the code that,he was working on.,L,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,188,0,target43,NULL,The technician consulted the programmers of the code that,was wrong,L,AnIn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,184,0,target41,NULL,The teenager enjoyed the reunion of the relatives that,he had not seen in a while.,L,InAn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,184,0,target41,NULL,The teenager enjoyed the reunion of the relatives that,came here yesterday,L,InAn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,184,0,target41,NULL,The teenager enjoyed the reunion of the relatives that,she hadn't seen in a long time.,L,InAn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,184,0,target41,NULL,The teenager enjoyed the reunion of the relatives that,were home.,L,InAn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,184,0,target41,NULL,The teenager enjoyed the reunion of the relatives that,were able to attend,L,InAn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,184,0,target41,NULL,The teenager enjoyed the reunion of the relatives that,he hadn't seen in a long time,L,InAn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,184,0,target41,NULL,The teenager enjoyed the reunion of the relatives that,he hadn't seen in a long time.,L,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,184,0,target41,NULL,The teenager enjoyed the reunion of the relatives that,got money,L,InAn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,185,0,prime42,NULL,The therapist analyzed the relationship of the spouses which was,falling apart.,H,InAn-high,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,185,0,prime42,NULL,The therapist analyzed the relationship of the spouses which was,amazing,H,InAn-high,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,185,0,prime42,NULL,The therapist analyzed the relationship of the spouses which was,toxic,H,InAn-high,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,185,0,prime42,NULL,The therapist analyzed the relationship of the spouses which was,harder than she had thought,H,InAn-high,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,185,0,prime42,NULL,The therapist analyzed the relationship of the spouses who were,fighting too much.,L,InAn-low,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,185,0,prime42,NULL,The therapist analyzed the relationship of the spouses who were,Estranged,L,InAn-low,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,185,0,prime42,NULL,The therapist analyzed the relationship of the spouses who were,fighting constantly.,L,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,185,0,prime42,NULL,The therapist analyzed the relationship of the spouses who were,wrong,L,InAn-low,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,157,0,prime28,NULL,The tour guide led the excursion of the sightseers which was,outside.,H,InAn-high,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,157,0,prime28,NULL,The tour guide led the excursion of the sightseers which was,very excited,A,InAn-high,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,157,0,prime28,NULL,The tour guide led the excursion of the sightseers which was,invigorating,H,InAn-high,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,157,0,prime28,NULL,The tour guide led the excursion of the sightseers which was,filled with other travelers with other guides,H,InAn-high,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,157,0,prime28,NULL,The tour guide led the excursion of the sightseers who were,looking for adventure.,L,InAn-low,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,157,0,prime28,NULL,The tour guide led the excursion of the sightseers who were,from usa,L,InAn-low,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,157,0,prime28,NULL,The tour guide led the excursion of the sightseers who were,excited to see the waterfall.,L,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,157,0,prime28,NULL,The tour guide led the excursion of the sightseers who were,wrong,L,InAn-low,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,128,0,target13,NULL,The tourist noticed the altar of the worshippers that,was covered in blood.,H,InAn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,128,0,target13,NULL,The tourist noticed the altar of the worshippers that,prayed,L,InAn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,128,0,target13,NULL,The tourist noticed the altar of the worshippers that,had been there for decades.,A,InAn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,128,0,target13,NULL,The tourist noticed the altar of the worshippers that,was holy.,H,InAn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,128,0,target13,NULL,The tourist noticed the altar of the worshippers that,was beautiful,H,InAn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,128,0,target13,NULL,The tourist noticed the altar of the worshippers that,was covered in offerings.,H,InAn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,128,0,target13,NULL,The tourist noticed the altar of the worshippers that,was covered in candles.,H,InAn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,128,0,target13,NULL,The tourist noticed the altar of the worshippers that,candy,U,InAn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,192,0,target45,NULL,The veteran accompanied the climbers of the mountain that,went to the top.,H,AnIn,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,192,0,target45,NULL,The veteran accompanied the climbers of the mountain that,went through a long journey,H,AnIn,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,192,0,target45,NULL,The veteran accompanied the climbers of the mountain that,were new to the activity.,H,AnIn,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,192,0,target45,NULL,The veteran accompanied the climbers of the mountain that,won the race.,H,AnIn,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,192,0,target45,NULL,The veteran accompanied the climbers of the mountain that,was tall,L,AnIn,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,192,0,target45,NULL,The veteran accompanied the climbers of the mountain that,was the highest in the region,L,AnIn,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,192,0,target45,NULL,The veteran accompanied the climbers of the mountain that,had never been there before.,H,AnIn,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,192,0,target45,NULL,The veteran accompanied the climbers of the mountain that,was false,U,AnIn,exp2
1609377872,915972cbc7b1fe71b95845b8681cfc10,Stim_Form,173,0,prime36,NULL,The villager welcomed the arrival of the travellers which was,late.,H,InAn-high,exp2
1609380248,d7d313acd65ce0a437cf145e6527c2fd,Stim_Form,173,0,prime36,NULL,The villager welcomed the arrival of the travellers which was,from new york,H,InAn-high,exp2
1609370014,a27623959bfc01ef3a1e6a847a85894d,Stim_Form,173,0,prime36,NULL,The villager welcomed the arrival of the travellers which was,an early arrival,H,InAn-high,exp2
1609377220,09ae836406753ac16be2e91dcabd0314,Stim_Form,173,0,prime36,NULL,The villager welcomed the arrival of the travellers which was,a goodwill thing to do as they were very tired,H,InAn-high,exp2
1609372234,b9c8c871cbbf2b297cce96468c6ce7b0,Stim_Form,173,0,prime36,NULL,The villager welcomed the arrival of the travellers who were,happy to have tourists.,L,InAn-low,exp2
1609374078,edb465a3b5d7b3877f263156674d8a4d,Stim_Form,173,0,prime36,NULL,The villager welcomed the arrival of the travellers who were,on the boat.,L,InAn-low,exp2
1609369946,4f5a8715c3c8fb46d3c398caa9a0426a,Stim_Form,173,0,prime36,NULL,The villager welcomed the arrival of the travellers who were,tired from their trip.,L,InAn-low,exp2
1609370766,c1d9b98c6eff7b8cef5b640d712cec44,Stim_Form,173,0,prime36,NULL,The villager welcomed the arrival of the travellers who were,wrong,L,InAn-low,exp2
